"CSquare","VME_index","Uncertainty_score","VME_Class","Uncertainty_Class","VME_Class_Name","Conf_Name"
"7605:456:498:2",3.351230536,0.279508497,1,"0","Medium","Low"
"7605:457:217:3",3.351230536,0.534000234,1,"1","Medium","Medium"
"7605:457:228:4",5,1,3,"NULL","VME","VME"
"7605:457:229:1",5,1,3,"NULL","VME","VME"
"7605:457:239:1",5,1,3,"NULL","VME","VME"
"7605:457:239:3",5,1,3,"NULL","VME","VME"
"7605:457:247:3",5,1,3,"NULL","VME","VME"
"7605:457:247:4",5,1,3,"NULL","VME","VME"
"7605:457:248:2",5,1,3,"NULL","VME","VME"
"7605:457:249:4",5,1,3,"NULL","VME","VME"
"7605:457:372:2",3.351230536,0.279508497,1,"0","Medium","Low"
"7605:457:467:4",5,1,3,"NULL","VME","VME"
"7605:457:477:1",5,1,3,"NULL","VME","VME"
"7605:457:478:4",5,1,3,"NULL","VME","VME"
"7605:457:479:1",5,1,3,"NULL","VME","VME"
"7605:457:488:1",5,1,3,"NULL","VME","VME"
"7605:457:499:2",5,1,3,"NULL","VME","VME"
"7605:458:100:3",5,1,3,"NULL","VME","VME"
"7605:458:101:2",5,1,3,"NULL","VME","VME"
"7605:458:110:1",2.304540769,0.534000234,0,"1","Low","Medium"
"7605:458:111:2",5,1,3,"NULL","VME","VME"
"7605:458:111:4",5,1,3,"NULL","VME","VME"
"7605:458:114:1",5,1,3,"NULL","VME","VME"
"7605:458:114:2",5,1,3,"NULL","VME","VME"
"7605:458:120:1",5,1,3,"NULL","VME","VME"
"7605:458:121:1",5,1,3,"NULL","VME","VME"
"7605:458:123:3",5,1,3,"NULL","VME","VME"
"7605:458:131:1",5,1,3,"NULL","VME","VME"
"7605:458:131:2",5,1,3,"NULL","VME","VME"
"7605:458:132:3",5,1,3,"NULL","VME","VME"
"7605:458:141:1",5,1,3,"NULL","VME","VME"
"7605:458:141:4",5,1,3,"NULL","VME","VME"
"7605:458:144:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:458:207:3",5,1,3,"NULL","VME","VME"
"7605:458:209:3",3.351230536,0.279508497,1,"0","Medium","Low"
"7605:458:215:2",5,1,3,"NULL","VME","VME"
"7605:458:216:1",5,1,3,"NULL","VME","VME"
"7605:458:217:2",5,1,3,"NULL","VME","VME"
"7605:458:225:2",5,1,3,"NULL","VME","VME"
"7605:458:227:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:458:229:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:458:235:1",3.551230536,0.534000234,1,"1","Medium","Medium"
"7605:458:235:4",3.351230536,0.534000234,1,"1","Medium","Medium"
"7605:458:236:4",3.351230536,0.534000234,1,"1","Medium","Medium"
"7605:458:238:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:458:239:2",3.351230536,0.534000234,1,"1","Medium","Medium"
"7605:458:246:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:458:246:4",5,1,3,"NULL","VME","VME"
"7605:458:351:1",5,1,3,"NULL","VME","VME"
"7605:458:351:2",5,1,3,"NULL","VME","VME"
"7605:458:353:3",5,1,3,"NULL","VME","VME"
"7605:458:360:4",3.351230536,0.534000234,1,"1","Medium","Medium"
"7605:458:361:1",5,1,3,"NULL","VME","VME"
"7605:458:361:3",5,1,3,"NULL","VME","VME"
"7605:458:362:4",5,1,3,"NULL","VME","VME"
"7605:458:364:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:458:372:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:458:374:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:458:381:1",5,1,3,"NULL","VME","VME"
"7605:458:381:3",5,1,3,"NULL","VME","VME"
"7605:458:382:1",5,1,3,"NULL","VME","VME"
"7605:458:391:3",5,1,3,"NULL","VME","VME"
"7605:458:392:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:458:456:4",5,1,3,"NULL","VME","VME"
"7605:458:457:2",5,1,3,"NULL","VME","VME"
"7605:458:458:3",5,1,3,"NULL","VME","VME"
"7605:458:459:3",5,1,3,"NULL","VME","VME"
"7605:458:475:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:458:479:1",3.351230536,0.534000234,1,"1","Medium","Medium"
"7605:458:479:2",3.351230536,0.534000234,1,"1","Medium","Medium"
"7605:458:486:3",3.351230536,0.534000234,1,"1","Medium","Medium"
"7605:458:486:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:458:496:1",5,1,3,"NULL","VME","VME"
"7605:458:497:2",2.48117618,0.279508497,0,"0","Low","Low"
"7605:458:498:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:458:499:2",5,1,3,"NULL","VME","VME"
"7605:459:114:1",3.351230536,0.534000234,1,"1","Medium","Medium"
"7605:459:121:4",3.351230536,0.534000234,1,"1","Medium","Medium"
"7605:459:122:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:459:123:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:459:131:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:459:131:3",5,1,3,"NULL","VME","VME"
"7605:459:140:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:459:140:4",3.351230536,0.534000234,1,"1","Medium","Medium"
"7605:459:142:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:459:143:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:459:205:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:459:206:4",2.48117618,0.279508497,0,"0","Low","Low"
"7605:459:207:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:459:209:1",3.351230536,0.534000234,1,"1","Medium","Medium"
"7605:459:218:3",2.48117618,0.279508497,0,"0","Low","Low"
"7605:459:235:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:459:246:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:459:247:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:459:248:1",3.351230536,0.534000234,1,"1","Medium","Medium"
"7605:459:248:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:459:353:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:459:360:3",5,1,3,"NULL","VME","VME"
"7605:459:360:4",5,1,3,"NULL","VME","VME"
"7605:459:362:3",3.351230536,0.279508497,1,"0","Medium","Low"
"7605:459:363:3",3.351230536,0.534000234,1,"1","Medium","Medium"
"7605:459:371:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:459:372:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:459:374:3",2.48117618,0.279508497,0,"0","Low","Low"
"7605:459:383:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:459:455:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:459:458:1",2.48117618,0.279508497,0,"0","Low","Low"
"7605:459:458:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:459:468:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:459:477:3",3.351230536,0.534000234,1,"1","Medium","Medium"
"7605:459:489:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:467:208:3",3.351230536,0.534000234,1,"1","Medium","Medium"
"7605:467:208:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:467:219:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:467:226:2",2.304540769,0.534000234,0,"1","Low","Medium"
"7605:467:226:4",2.48117618,0.279508497,0,"0","Low","Low"
"7605:467:227:1",2.48117618,0.612372436,0,"1","Low","Medium"
"7605:467:227:3",2.304540769,0.279508497,0,"0","Low","Low"
"7605:467:238:3",5,1,3,"NULL","VME","VME"
"7605:467:239:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:467:239:4",2.48117618,0.279508497,0,"0","Low","Low"
"7605:467:247:1",5,1,3,"NULL","VME","VME"
"7605:467:248:1",5,1,3,"NULL","VME","VME"
"7605:467:248:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:467:248:3",2.48117618,0.279508497,0,"0","Low","Low"
"7605:467:249:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:467:457:4",5,1,3,"NULL","VME","VME"
"7605:467:458:1",5,1,3,"NULL","VME","VME"
"7605:467:468:4",2.48117618,0.279508497,0,"0","Low","Low"
"7605:467:469:4",5,1,3,"NULL","VME","VME"
"7605:467:477:4",5,1,3,"NULL","VME","VME"
"7605:467:479:1",5,1,3,"NULL","VME","VME"
"7605:468:104:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:468:110:3",5,1,3,"NULL","VME","VME"
"7605:468:112:3",5,1,3,"NULL","VME","VME"
"7605:468:112:4",5,1,3,"NULL","VME","VME"
"7605:468:120:2",5,1,3,"NULL","VME","VME"
"7605:468:121:1",5,1,3,"NULL","VME","VME"
"7605:468:121:2",5,1,3,"NULL","VME","VME"
"7605:468:123:1",5,1,3,"NULL","VME","VME"
"7605:468:124:3",5,1,3,"NULL","VME","VME"
"7605:468:131:3",5,1,3,"NULL","VME","VME"
"7605:468:132:3",5,1,3,"NULL","VME","VME"
"7605:468:133:3",5,1,3,"NULL","VME","VME"
"7605:468:142:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:468:205:1",5,1,3,"NULL","VME","VME"
"7605:468:209:2",5,1,3,"NULL","VME","VME"
"7605:468:216:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:468:216:3",5,1,3,"NULL","VME","VME"
"7605:468:217:1",5,1,3,"NULL","VME","VME"
"7605:468:225:3",5,1,3,"NULL","VME","VME"
"7605:468:236:2",5,1,3,"NULL","VME","VME"
"7605:468:237:1",5,1,3,"NULL","VME","VME"
"7605:468:238:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:468:238:3",2.48117618,0.279508497,0,"0","Low","Low"
"7605:468:247:1",5,1,3,"NULL","VME","VME"
"7605:468:350:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:468:351:3",2.48117618,0.279508497,0,"0","Low","Low"
"7605:468:360:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:468:360:3",5,1,3,"NULL","VME","VME"
"7605:468:363:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:468:373:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:468:380:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:468:380:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:468:384:1",5,1,3,"NULL","VME","VME"
"7605:468:456:2",2.48117618,0.279508497,0,"0","Low","Low"
"7605:468:456:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:468:458:1",5,1,3,"NULL","VME","VME"
"7605:468:459:2",5,1,3,"NULL","VME","VME"
"7605:468:465:4",2.48117618,0.279508497,0,"0","Low","Low"
"7605:468:466:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:468:466:4",2.48117618,0.279508497,0,"0","Low","Low"
"7605:468:467:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:468:468:1",5,1,3,"NULL","VME","VME"
"7605:468:475:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:468:475:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:468:479:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:468:485:1",5,1,3,"NULL","VME","VME"
"7605:468:497:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:468:498:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:469:100:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:469:101:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:469:103:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:469:103:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:469:110:1",5,1,3,"NULL","VME","VME"
"7605:469:110:2",5,1,3,"NULL","VME","VME"
"7605:469:110:3",2.48117618,0.612372436,0,"1","Low","Medium"
"7605:469:112:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:469:112:3",3.351230536,0.534000234,1,"1","Medium","Medium"
"7605:469:120:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:469:121:4",5,1,3,"NULL","VME","VME"
"7605:469:133:1",5,1,3,"NULL","VME","VME"
"7605:469:133:2",5,1,3,"NULL","VME","VME"
"7605:469:133:4",5,1,3,"NULL","VME","VME"
"7605:469:140:1",5,1,3,"NULL","VME","VME"
"7605:469:141:3",5,1,3,"NULL","VME","VME"
"7605:469:142:1",5,1,3,"NULL","VME","VME"
"7605:469:205:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:469:207:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:469:216:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:469:217:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:469:218:4",5,1,3,"NULL","VME","VME"
"7605:469:219:4",5,1,3,"NULL","VME","VME"
"7605:469:237:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:469:238:1",2.48117618,0.279508497,0,"0","Low","Low"
"7605:469:245:2",5,1,3,"NULL","VME","VME"
"7605:469:246:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:469:248:1",5,1,3,"NULL","VME","VME"
"7605:469:353:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:469:363:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:469:370:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:469:380:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:469:390:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:469:393:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:469:456:4",2.48117618,0.279508497,0,"0","Low","Low"
"7605:469:465:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:469:465:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:469:466:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:469:476:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:469:479:2",5,1,3,"NULL","VME","VME"
"7605:469:485:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:469:485:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:469:489:2",5,1,3,"NULL","VME","VME"
"7605:469:499:2",5,1,3,"NULL","VME","VME"
"7605:477:218:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:477:218:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:477:239:3",5,1,3,"NULL","VME","VME"
"7605:477:249:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:478:111:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:478:131:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:478:142:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:478:144:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:478:226:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:478:228:1",2.304540769,0.279508497,0,"0","Low","Low"
"7605:478:238:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:478:352:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:478:353:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:478:353:4",3.351230536,0.534000234,1,"1","Medium","Medium"
"7605:478:354:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:478:361:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:478:455:4",2.304540769,0.279508497,0,"0","Low","Low"
"7605:478:456:3",2.48117618,0.279508497,0,"0","Low","Low"
"7605:478:465:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:478:465:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:478:479:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:478:495:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:479:100:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:479:101:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:479:110:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:479:122:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:479:122:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:479:131:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:479:132:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:479:205:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:479:206:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:479:219:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:479:219:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:479:226:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:479:227:3",2.48117618,0.612372436,0,"1","Low","Medium"
"7605:479:360:4",2.304540769,0.534000234,0,"1","Low","Medium"
"7605:479:380:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:479:381:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:479:393:2",3.351230536,0.534000234,1,"1","Medium","Medium"
"7605:479:456:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:479:457:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:479:466:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:479:467:1",2.48117618,0.612372436,0,"1","Low","Medium"
"7605:479:467:2",2.304540769,0.279508497,0,"0","Low","Low"
"7605:479:476:2",2.48117618,0.279508497,0,"0","Low","Low"
"7605:479:485:1",2.48117618,0.279508497,0,"0","Low","Low"
"7605:479:488:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:479:495:3",5,1,3,"NULL","VME","VME"
"7605:479:497:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:479:498:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:488:207:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:488:219:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:488:239:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:489:103:1",2.48117618,0.279508497,0,"0","Low","Low"
"7605:489:103:2",2.304540769,0.279508497,0,"0","Low","Low"
"7605:489:103:4",2.48117618,0.612372436,0,"1","Low","Medium"
"7605:489:104:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:489:113:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:489:120:3",2.304540769,0.534000234,0,"1","Low","Medium"
"7605:489:124:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:489:130:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:489:134:4",5,1,3,"NULL","VME","VME"
"7605:489:143:3",5,1,3,"NULL","VME","VME"
"7605:489:143:4",5,1,3,"NULL","VME","VME"
"7605:489:144:2",5,1,3,"NULL","VME","VME"
"7605:489:144:3",5,1,3,"NULL","VME","VME"
"7605:489:206:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:489:216:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:489:225:4",2.48117618,0.279508497,0,"0","Low","Low"
"7605:489:226:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:489:227:2",2.48117618,0.279508497,0,"0","Low","Low"
"7605:489:235:1",5,1,3,"NULL","VME","VME"
"7605:489:236:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:489:238:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:489:246:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7605:489:351:1",5,1,3,"NULL","VME","VME"
"7605:489:353:4",5,1,3,"NULL","VME","VME"
"7605:489:354:3",5,1,3,"NULL","VME","VME"
"7605:489:364:1",5,1,3,"NULL","VME","VME"
"7605:489:455:1",5,1,3,"NULL","VME","VME"
"7605:489:459:1",5,1,3,"NULL","VME","VME"
"7605:489:477:1",2.304540769,0.534000234,0,"1","Low","Medium"
"7605:489:478:3",2.304540769,0.534000234,0,"1","Low","Medium"
"7606:100:209:2",5,1,3,"NULL","VME","VME"
"7606:100:209:4",5,1,3,"NULL","VME","VME"
"7606:100:457:4",5,1,3,"NULL","VME","VME"
"7606:101:101:1",5,1,3,"NULL","VME","VME"
"7606:101:111:2",5,1,3,"NULL","VME","VME"
"7606:101:114:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7606:101:114:4",5,1,3,"NULL","VME","VME"
"7606:101:120:2",5,1,3,"NULL","VME","VME"
"7606:101:121:1",5,1,3,"NULL","VME","VME"
"7606:101:121:3",5,1,3,"NULL","VME","VME"
"7606:101:122:1",5,1,3,"NULL","VME","VME"
"7606:101:122:4",5,1,3,"NULL","VME","VME"
"7606:101:124:3",5,1,3,"NULL","VME","VME"
"7606:101:131:2",5,1,3,"NULL","VME","VME"
"7606:101:132:1",5,1,3,"NULL","VME","VME"
"7606:101:132:2",5,1,3,"NULL","VME","VME"
"7606:101:132:3",5,1,3,"NULL","VME","VME"
"7606:101:133:2",5,1,3,"NULL","VME","VME"
"7606:101:133:3",5,1,3,"NULL","VME","VME"
"7606:101:134:3",5,1,3,"NULL","VME","VME"
"7606:101:142:1",5,1,3,"NULL","VME","VME"
"7606:101:142:2",5,1,3,"NULL","VME","VME"
"7606:101:142:4",5,1,3,"NULL","VME","VME"
"7606:101:143:3",5,1,3,"NULL","VME","VME"
"7606:101:143:4",5,1,3,"NULL","VME","VME"
"7606:101:144:2",5,1,3,"NULL","VME","VME"
"7606:101:144:3",5,1,3,"NULL","VME","VME"
"7606:101:206:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7606:101:217:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7606:101:217:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7606:101:217:3",5,1,3,"NULL","VME","VME"
"7606:101:217:4",5,1,3,"NULL","VME","VME"
"7606:101:235:3",5,1,3,"NULL","VME","VME"
"7606:101:236:1",5,1,3,"NULL","VME","VME"
"7606:101:236:3",5,1,3,"NULL","VME","VME"
"7606:101:236:4",5,1,3,"NULL","VME","VME"
"7606:101:237:3",5,1,3,"NULL","VME","VME"
"7606:101:238:4",5,1,3,"NULL","VME","VME"
"7606:101:246:1",5,1,3,"NULL","VME","VME"
"7606:101:247:1",5,1,3,"NULL","VME","VME"
"7606:101:247:2",5,1,3,"NULL","VME","VME"
"7606:101:247:4",5,1,3,"NULL","VME","VME"
"7606:101:248:2",5,1,3,"NULL","VME","VME"
"7606:101:352:4",5,1,3,"NULL","VME","VME"
"7606:101:353:4",5,1,3,"NULL","VME","VME"
"7606:101:362:2",5,1,3,"NULL","VME","VME"
"7606:101:363:1",5,1,3,"NULL","VME","VME"
"7606:101:363:2",5,1,3,"NULL","VME","VME"
"7606:101:364:1",5,1,3,"NULL","VME","VME"
"7606:101:372:1",5,1,3,"NULL","VME","VME"
"7606:101:372:3",5,1,3,"NULL","VME","VME"
"7606:101:372:4",5,1,3,"NULL","VME","VME"
"7606:101:374:3",5,1,3,"NULL","VME","VME"
"7606:101:382:2",5,1,3,"NULL","VME","VME"
"7606:101:383:2",5,1,3,"NULL","VME","VME"
"7606:101:455:1",5,1,3,"NULL","VME","VME"
"7606:101:455:2",5,1,3,"NULL","VME","VME"
"7606:101:455:3",5,1,3,"NULL","VME","VME"
"7606:101:455:4",5,1,3,"NULL","VME","VME"
"7606:101:457:2",5,1,3,"NULL","VME","VME"
"7606:101:458:4",5,1,3,"NULL","VME","VME"
"7606:101:459:3",5,1,3,"NULL","VME","VME"
"7606:101:466:2",5,1,3,"NULL","VME","VME"
"7606:101:475:3",5,1,3,"NULL","VME","VME"
"7606:101:477:3",5,1,3,"NULL","VME","VME"
"7606:101:479:1",5,1,3,"NULL","VME","VME"
"7606:101:485:2",5,1,3,"NULL","VME","VME"
"7606:101:486:2",5,1,3,"NULL","VME","VME"
"7606:101:488:1",5,1,3,"NULL","VME","VME"
"7606:101:488:3",5,1,3,"NULL","VME","VME"
"7606:102:100:1",3.351230536,0.534000234,1,"1","Medium","Medium"
"7606:102:103:2",3.351230536,0.279508497,1,"0","Medium","Low"
"7606:102:103:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7606:102:111:4",3.351230536,0.534000234,1,"1","Medium","Medium"
"7606:102:114:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7606:102:122:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7606:102:123:2",2.48117618,0.279508497,0,"0","Low","Low"
"7606:102:131:1",3.351230536,0.279508497,1,"0","Medium","Low"
"7606:102:140:2",5,1,3,"NULL","VME","VME"
"7606:102:141:3",5,1,3,"NULL","VME","VME"
"7606:102:141:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7606:102:142:4",3.351230536,0.534000234,1,"1","Medium","Medium"
"7606:102:143:1",3.351230536,0.534000234,1,"1","Medium","Medium"
"7606:102:208:4",5,1,3,"NULL","VME","VME"
"7606:102:216:1",3.351230536,0.279508497,1,"0","Medium","Low"
"7606:102:228:2",3.351230536,0.279508497,1,"0","Medium","Low"
"7606:102:235:1",2.48117618,0.279508497,0,"0","Low","Low"
"7606:102:237:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7606:102:238:1",3.351230536,0.534000234,1,"1","Medium","Medium"
"7606:102:238:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7606:102:239:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7606:102:245:3",3.351230536,0.534000234,1,"1","Medium","Medium"
"7606:102:246:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7606:102:247:3",3.351230536,0.534000234,1,"1","Medium","Medium"
"7606:102:247:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7606:102:249:2",2.48117618,0.279508497,0,"0","Low","Low"
"7606:102:249:4",2.48117618,0.279508497,0,"0","Low","Low"
